"COMUNE","CODICE_COMUNE","ETA_MEDIA","PERC_MASCHILE","POPOLAZIONE","PERC_SI_EL22","BASSA_ISTR","ALTA_ISTR","PERC_STRANIERI","PERC_SI_CITTAD_REF25","POSIZIONE_GEO","NUM_VOTI_SI","NUM_VOTI_NO","SI_NO","PERC_SI","SUPERFICIE_kmq","INDICE_POVERTA","INDICE_DISUGUAGLIANZA","INDICE_CETO_MEDIO","DENSITA_Xkmq","FASCIA_POPOLAZIONE"
"COMEGLIANS",30029,55.1800947867299,0.509478672985782,422,0.725961538461538,0.474201474201474,0.0515970515970516,0.0118483412322275,0.670731707317073,"N",132,84,"si",0.611111111111111,19.4141,0.837338595157928,-0.0265266070709743,1.69960775469585,21.7367789390185,"Micro"
"COMELICO SUPERIORE",25015,49.5792771084337,0.489156626506024,2075,0.724810400866739,0.482594936708861,0.0690928270042194,0.0260240963855422,0.637820512820513,"N",593,336,"si",0.638320775026911,96.0911,-1.10528060034938,0.421270913406267,-0.626870297785867,21.5940914403103,"Micro"
"COMERIO",12055,47.1432142857143,0.478214285714286,2800,0.675279329608939,0.361192776144477,0.179756404871903,0.0867857142857143,0.671742808798646,"N",820,607,"si",0.574632095304835,5.5386,-1.42067645931206,0.494182433813246,1.06597362432019,505.542916982631,"Piccolo"
"COMEZZANO-CIZZAGO",17060,40.6097677759157,0.514484079482882,4177,0.796486090775988,0.589728453364817,0.0454545454545455,0.114915010773282,0.48019801980198,"N",1238,564,"si",0.687014428412875,15.4369,-1.50415482916506,0.596674626323174,-0.513113142503772,270.58541546554,"Piccolo"
"COMIGNAGO",3052,46.7557312252964,0.524901185770751,1265,0.678407350689127,0.459633027522936,0.0880733944954128,0.0956521739130435,0.59469696969697,"N",340,296,"si",0.534591194968553,4.4493,-1.26895980445681,-0.185554560222137,-0.00243060008151398,284.314386532713,"Micro"
"COMISO",88003,43.6144171576091,0.499536638644337,30214,0.535622475211164,0.596541438245727,0.0844888745565947,0.106374528364334,0.591893252769386,"S",4268,5698,"no",0.428256070640177,65.4008,-0.470628988501048,0.634385588131733,-0.97596761099472,461.98211642671,"Grande"
"COMITINI",84016,44.1185270425777,0.509781357882624,869,0.401639344262295,0.530961791831357,0.0645586297760211,0.0609896432681243,0.699453551912568,"S",134,209,"no",0.39067055393586,21.8896,2.14395230493454,-0.6641566091478,1.61270795020728,39.6992178934288,"Micro"
"COMIZIANO",63029,45.8100294985251,0.494985250737463,1695,0.429530201342282,0.435409836065574,0.130491803278689,0.0300884955752212,0.716553287981859,"S",226,530,"no",0.298941798941799,2.4494,-0.802426726352943,0.192075380384706,-0.557830533761628,692.006205601372,"Micro"
"COMMESSAGGIO",20020,49.1608863198459,0.491329479768786,1038,0.635477582846004,0.516233766233766,0.0703463203463204,0.0664739884393064,0.623255813953488,"N",293,215,"si",0.576771653543307,11.6487,1.18065416613365,-0.676004331205055,-0.228007402029893,89.1086559015169,"Micro"
"COMMEZZADURA",22064,45.9496544916091,0.499506416584403,1013,0.665952890792291,0.420454545454545,0.0659090909090909,0.0582428430404738,0.643356643356643,"N",333,178,"si",0.651663405088063,22.0249,-1.37857322356902,0.255146469049821,-0.253248348892655,45.9933983809234,"Micro"
"COMO",13075,47.1245203584531,0.486076862933782,83135,0.621563028764805,0.364090336512507,0.187736188590966,0.144175136825645,0.675862809296334,"N",18334,19163,"no",0.488945782329253,37.1193,-1.3736405433338,0.670521896641242,0.344137931070821,2239.67046792369,"Grande"
"COMPIANO",34011,50.5267175572519,0.509541984732824,1048,0.723756906077348,0.492569002123142,0.0562632696390658,0.0572519083969466,0.609625668449198,"N",352,177,"si",0.665406427221172,37.5319,-1.34940000241809,0.809783394094199,0.729098468581127,27.9229135748523,"Micro"
"COMUN NUOVO",16081,42.9829343971631,0.509086879432624,4512,0.737209302325581,0.536164736164736,0.0697554697554698,0.0746897163120567,0.531893004115226,"N",1275,851,"si",0.599717779868297,6.4452,-1.11966602393372,-0.0942325011614601,0.162034615814524,700.055855520387,"Piccolo"
"COMUNANZA",44015,46.4820565907522,0.507936507936508,2898,0.616598079561043,0.493055555555556,0.0804738562091503,0.0910973084886128,0.546247818499127,"C",847,594,"si",0.587786259541985,54.3954,-0.931171439154467,0.205279121244318,0.0590940774388391,53.2765638270883,"Piccolo"
"CONA",27010,49.1480144404332,0.497833935018051,2770,0.773453787352328,0.563772330702119,0.0548400498545908,0.0729241877256318,0.477855477855478,"N",872,397,"si",0.68715524034673,65.1113,-0.738878658449535,0.224006642601579,-0.510365604265374,42.5425386991198,"Piccolo"
"CONCA CASALE",94018,52.1296296296296,0.537037037037037,162,0.492753623188406,0.657894736842105,0.0526315789473684,0.0123456790123457,0.8,"S",44,46,"no",0.488888888888889,14.4295,2.48234590828714,-0.76001407260558,0.61620669311203,11.2270002425586,"Micro"
"CONCA DEI MARINI",65044,45.4223602484472,0.535714285714286,644,0.468619246861925,0.417253521126761,0.116197183098592,0.0232919254658385,0.747368421052632,"S",119,145,"no",0.450757575757576,1.1743,-0.56700052177218,-0.0513251274715669,-1.21352151159189,548.411819807545,"Micro"
"CONCA DELLA CAMPANIA",61031,49.6337412587413,0.501748251748252,1144,0.636542239685658,0.525911708253359,0.0633397312859885,0.0410839160839161,0.528138528138528,"S",271,263,"si",0.50749063670412,26.467,1.1707713064172,-0.976831241784358,-0.381928497082003,43.223636981902,"Micro"
"CONCAMARISE",23029,45.3537735849057,0.517924528301887,1060,0.810035842293907,0.555045871559633,0.0424311926605505,0.123584905660377,0.484536082474227,"N",384,115,"si",0.769539078156313,7.9137,1.08897673708736,-0.494090126875052,0.625268361069122,133.944930942543,"Micro"
"CONCERVIANO",57023,53.9535714285714,0.503571428571429,280,0.7,0.490118577075099,0.0632411067193676,0.0607142857142857,0.596774193548387,"C",80,53,"si",0.601503759398496,21.3896,0.852773448150326,-1.081271214083,0.242511636416486,13.0904738751543,"Micro"
"CONCESIO",17061,46.2212507977026,0.493809827696235,15670,0.652317880794702,0.453868828297716,0.114591009579956,0.0776005105296745,0.623033707865169,"N",4502,3693,"si",0.549359365466748,19.0745,-0.458521418351514,-0.706128778667235,0.100535988981729,821.515636058612,"Grande"
"CONCORDIA SAGITTARIA",27011,48.086333040679,0.488147497805092,10251,0.629426245029351,0.504279131007242,0.0797673908272987,0.0542386108672325,0.603661327231121,"N",2864,2441,"si",0.539868049010368,66.8348,-0.887760125543671,-0.0797629156761622,-0.490146465397273,153.378180229461,"Medio"
"CONCORDIA SULLA SECCHIA",36010,46.8418808480398,0.49295274191638,8443,0.537952987267385,0.495856762355727,0.0738384137318733,0.149236053535473,0.530137636449929,"N",1841,2050,"no",0.473143150860961,40.9448,-1.07033286179748,0.225384954672171,-0.502261700698781,206.20445087044,"Medio"
"CONCOREZZO",108021,45.8732806373312,0.489325947594448,16067,0.634478601567209,0.413635357485428,0.116358001918394,0.101450177382212,0.631630170316302,"N",4181,3925,"si",0.515790772267456,8.5081,-1.19658768177692,0.0429376385889604,0.0902537318461165,1888.43572595527,"Grande"
"CONDOFURI",80029,46.9632010640656,0.483706495233873,4511,0.593333333333333,0.469523080846723,0.114001530221882,0.0793615606295722,0.646271510516252,"S",786,602,"si",0.56628242074928,60.2846,-0.417916992826643,0.0509226637857233,-1.39344946050712,74.8283973021302,"Piccolo"
"CONDOVE",1093,49.1762849413886,0.483769161406673,4436,0.468639575971731,0.45326409495549,0.0858061325420376,0.0333633904418395,0.651753325272068,"N",843,1582,"no",0.347628865979381,71.1129,-1.36688782106201,0.271653698869396,0.191392678111628,62.3796807611559,"Piccolo"
"CONDRÒ",83018,47.7780040733198,0.480651731160896,491,NA,0.566820276497696,0.0691244239631336,0.0386965376782077,0.358208955223881,"S",122,97,"si",0.557077625570776,5.2787,2.28478839493174,-1.03061819694392,0.687627483473694,93.0153257430807,"Micro"
"CONEGLIANO",26021,47.9006304586731,0.482937127653421,34578,0.672205064854849,0.377361248127443,0.161204282217107,0.160130718954248,0.633837604198827,"N",9066,6872,"si",0.568829213201154,36.3933,-1.22112715797153,0.138291899213763,0.0798856619728767,950.119939659223,"Grande"
"CONFIENZA",18052,49.1235521235521,0.500643500643501,1554,0.715268225584594,0.546249089584851,0.0531682447195921,0.0669240669240669,0.43167701863354,"N",447,262,"si",0.630465444287729,26.8061,0.846158596846323,-1.16947821854618,0.368116581499451,57.971879534882,"Micro"
"CONFIGNI",57024,52.4126984126984,0.53968253968254,567,0.689320388349515,0.529761904761905,0.0793650793650794,0.0846560846560847,0.459183673469388,"C",176,109,"si",0.617543859649123,22.926,1.17947986865831,-1.43620697582722,-0.992277025007993,24.7317456163308,"Micro"
"CONFLENTI",79033,48.7154779969651,0.500758725341426,1318,0.522935779816514,0.569037656903766,0.0652719665271966,0.0402124430955994,0.671111111111111,"S",208,283,"no",0.423625254582485,29.3399,2.31961123479971,-0.327201950209764,-0.967804554710024,44.9217618328624,"Micro"
"CONIOLO",6060,50.5390070921986,0.517730496453901,423,0.651639344262295,0.411027568922306,0.0952380952380952,0.0260047281323877,0.626984126984127,"N",142,111,"si",0.561264822134387,10.2961,-1.19601883934616,0.307564656231138,1.21891978902618,41.0835170598576,"Micro"
"CONSELICE",39008,46.5637097608943,0.499016664941517,9661,0.428539526574364,0.527224785761371,0.0659195781147001,0.155470448193769,0.580749093838099,"N",1698,2614,"no",0.39378478664193,60.2475,-0.989273662584645,0.375584881822808,-0.234653227605415,160.355201460642,"Medio"
"CONSELVE",28034,47.0405974338412,0.488071371291099,9976,0.682233704292528,0.479815319048183,0.0977861962827039,0.101744186046512,0.546487603305785,"N",2852,1956,"si",0.593178036605657,24.2862,-1.03020541570701,-0.0751829676551673,-0.80795663198307,410.768255223131,"Medio"
"CONTESSA ENTELLINA",82033,50.1067031463748,0.493844049247606,1462,0.394169835234474,0.616287600880411,0.070432868672047,0.00889192886456908,0.658307210031348,"S",180,323,"no",0.357852882703777,136.4759,1.72637852612684,0.0354857322548679,-0.87344397303327,10.7125140775771,"Micro"
"CONTIGLIANO",57025,46.516621253406,0.505177111716621,3670,0.616326530612245,0.384909264565425,0.114613180515759,0.0716621253405995,0.625468164794007,"C",958,883,"si",0.520369364475828,53.5447,-1.04192489144262,-0.314485777990319,-0.436657123104248,68.5408639884059,"Piccolo"
"CONTRADA",64029,43.7314417683933,0.526558891454965,3031,0.416531604538088,0.527950310559006,0.0850155279503106,0.0412405146816232,0.593220338983051,"S",537,746,"no",0.418550272798129,10.3106,1.18022993095266,-0.434061330183769,0.121568110468363,293.969313134056,"Piccolo"
"CONTROGUERRA",67020,48.6594005449591,0.490009082652134,2202,0.525812619502868,0.513963480128894,0.0966702470461869,0.108537693006358,0.568464730290456,"S",488,573,"no",0.459943449575872,22.8144,-0.971453914845161,0.431851577022494,-1.30794578931594,96.5179886387545,"Micro"
"CONTRONE",65045,50.1662303664921,0.494764397905759,764,0.485955056179775,0.433333333333333,0.134848484848485,0.0903141361256544,0.605095541401274,"S",136,201,"no",0.403560830860534,7.7461,0.1696808331628,0.411774245695651,-0.655994116655675,98.6302784627103,"Micro"
"CONTURSI TERME",65046,44.7168253968254,0.498095238095238,3150,0.479350033852404,0.424691358024691,0.109347442680776,0.0349206349206349,0.665680473372781,"S",611,801,"no",0.43271954674221,28.9342,-0.693394505081373,0.133002928344008,-0.42700998858057,108.867706727679,"Piccolo"
"CONTÀ",22242,47.2846975088968,0.492526690391459,1405,NA,0.425268373245252,0.0908340214698596,0.0697508896797153,0.611538461538462,"N",463,259,"si",0.641274238227147,19.4691,-1.21807459273476,1.81212044790687,2.73672801105289,72.1656368296429,"Micro"
"CONVERSANO",72019,45.7604287146272,0.490014650319994,25938,0.457413249211356,0.467590195063007,0.122691179009149,0.0434112113501426,0.709439953810624,"S",4348,7843,"no",0.356656549913871,128.4208,-0.893993002692189,0.778758060782451,-0.0508554327448442,201.976626839266,"Grande"
"CONZA DELLA CAMPANIA",64030,47.4313880126183,0.500788643533123,1268,0.374777975133215,0.443738656987296,0.109800362976407,0.0528391167192429,0.665745856353591,"S",213,368,"no",0.366609294320138,51.6339,-1.21738714633225,1.68583340461057,0.652227354256096,24.5575096980859,"Micro"
"CONZANO",6061,49.0457516339869,0.5119825708061,918,0.690431519699812,0.396319018404908,0.111656441717791,0.0490196078431373,0.650655021834061,"N",281,222,"si",0.558648111332008,11.6115,-1.30007948971332,0.816159305855209,0.520250491786394,79.0595530293244,"Micro"
"COPERTINO",75022,46.1469312656065,0.488456652210102,22827,0.533545624245086,0.539387467844489,0.0868320147551327,0.0345205239409471,0.678219074120921,"S",4223,4444,"no",0.487250490365755,58.5316,-0.602942434054111,0.334492738411027,-0.935660779030113,389.994464528562,"Grande"
"COPIANO",18053,46.9949095022624,0.511877828054299,1768,0.741975308641975,0.537146614069691,0.064431295200526,0.0740950226244344,0.510144927536232,"N",500,280,"si",0.641025641025641,4.34,-0.894811852512275,-0.203614123018611,-0.576964873253868,407.373271889401,"Micro"
"COPPARO",38007,52.19403080056,0.479635993381698,15714,0.571546343186904,0.516010385114669,0.0751478436463291,0.0742013491154385,0.566658659620466,"N",4199,3785,"si",0.525926853707415,157.0042,-1.06311453766723,0.259625356405456,-0.729201223388789,100.086494501421,"Grande"
"CORANA",18054,49.497997329773,0.506008010680908,749,0.736842105263158,0.457446808510638,0.0851063829787234,0.0694259012016021,0.531914893617021,"N",241,119,"si",0.669444444444444,12.8709,-1.27482095964924,0.515253857431938,-0.686060037908592,58.1932887366074,"Micro"
"CORATO",72020,44.4037027568282,0.49000809578593,46938,0.549896699178398,0.509014536530111,0.0942278648291486,0.030252673739827,0.649796496195364,"S",9779,12099,"no",0.446978700063991,169.278,-0.374614332206547,0.502396234568596,1.34420419861757,277.283521780739,"Grande"
"CORBARA",65047,44.0644641418211,0.490330378726833,2482,0.587585034013605,0.523622047244094,0.0909886264216973,0.0088638195004029,0.625742574257426,"S",519,586,"no",0.469683257918552,6.7318,-0.561955695758287,0.205915550938712,-1.01736361418431,368.69782227636,"Micro"
"CORBETTA",15085,44.6981842917691,0.492543561299775,19111,0.634047109207709,0.42274177712322,0.10879970544919,0.0851865417822197,0.598013816925734,"N",4821,4483,"si",0.518164230438521,18.6867,-0.602548102931799,-0.6538995018789,0.725080558079026,1022.70598875136,"Grande"
"CORBOLA",29017,49.6570786516854,0.484494382022472,2225,0.676190476190476,0.550531914893617,0.0441489361702128,0.0957303370786517,0.540358744394619,"N",550,438,"si",0.55668016194332,18.5469,1.21592972487159,-0.85482112071472,-0.468501692426278,119.966139893998,"Micro"
"CORCHIANO",56023,46.3882586500284,0.505955757231991,3526,0.610867178924259,0.502204136995592,0.0790098338419803,0.1091888825865,0.536082474226804,"C",870,739,"si",0.540708514605345,33.0307,-0.79499632599859,0.120137980692868,-0.125854019147202,106.749175766787,"Piccolo"
"CORCIANO",54015,45.0614623317763,0.486380243259492,21623,0.561056732870854,0.373159651907394,0.167095397077336,0.0927715858114045,0.643479873863847,"C",5064,5940,"no",0.460196292257361,63.724,-0.531180209824932,0.695370558557566,2.22528596294287,339.322704161697,"Grande"
"CORDENONS",93017,47.8686646348346,0.490405237611469,17718,0.655718660893442,0.41385948026949,0.112736605710619,0.0703804041088159,0.587250799901551,"N",5426,4013,"si",0.57484903061765,56.3377,-0.539273095406378,-0.279101248225146,0.897002290381375,314.496331941134,"Grande"
"CORDIGNANO",26022,47.2463704355477,0.493180818301804,6819,0.703843913803145,0.463600882402851,0.0626166638384524,0.0846165126851444,0.561344537815126,"N",2007,1250,"si",0.616211237334971,26.2491,-0.981208778271969,0.0817590830233187,0.120193443946189,259.780335325783,"Medio"
"CORDOVADO",93018,46.9011477230655,0.494261384672344,2701,0.644055433989788,0.433011339773205,0.0982780344393112,0.0666419844502036,0.605026929982047,"N",795,566,"si",0.584129316678913,12.0179,-1.14575491483785,0.020857570410273,-0.0295982306356471,224.748084107872,"Piccolo"
"COREGLIA ANTELMINELLI",46011,47.9153543307087,0.498622047244094,5080,0.716293201671098,0.549840691852526,0.0582612653618571,0.0864173228346457,0.533514492753623,"C",1459,1022,"si",0.588069326884321,52.9404,-0.254541342647339,-0.334621446001947,0.115421893171114,95.9569629243451,"Medio"
"COREGLIA LIGURE",10019,48.7049180327869,0.540983606557377,244,0.615384615384615,0.528888888888889,0.0488888888888889,0.040983606557377,0.603448275862069,"N",93,45,"si",0.673913043478261,8.0024,2.29468665201224,-1.52639961632738,0.0332412916225732,30.4908527441767,"Micro"
"CORENO AUSONIO",60030,47.8456375838926,0.497315436241611,1490,0.517114914425428,0.374358974358974,0.140659340659341,0.0355704697986577,0.642701525054466,"C",332,452,"no",0.423469387755102,26.3838,0.937961685322285,-1.05668379287811,0.337046182207286,56.4740484691364,"Micro"
"CORFINIO",66041,49.6217070600632,0.518440463645943,949,0.567226890756303,0.424673784104389,0.0901542111506524,0.0590094836670179,0.665,"S",249,216,"si",0.535483870967742,17.9499,0.822921563361232,-0.200584461360223,1.58698469879418,52.8693753168541,"Micro"
"CORI",59006,46.5072212593876,0.502503369921048,10386,0.549869030828128,0.466012613875263,0.0942536790469516,0.122953976506836,0.66553544494721,"C",2144,2775,"no",0.435860947347022,85.3113,-0.667072033043107,0.426436408696572,-0.31904786044971,121.742371760834,"Medio"
"CORIANO",99003,45.9967473452597,0.498038840524251,10453,0.536132636511083,0.477180248542835,0.0796216870119872,0.0751937242896776,0.586426299045599,"N",2686,2938,"no",0.477596017069701,46.7666,-0.215395987349201,-0.197708735305339,0.0844265379574312,223.514217411572,"Medio"
"CORIGLIANO D'OTRANTO",75023,48.3812522490104,0.480208708168406,5558,0.540213523131673,0.485421591804571,0.10441292356186,0.026988125224901,0.697368421052632,"S",1255,1590,"no",0.441124780316344,28.4134,-0.748156488344067,0.569355246448808,-0.279836959289158,195.611929582521,"Medio"
"CORIGLIANO-ROSSANO",78157,43.1097239412366,0.495721896356885,74332,0.45841383958661,0.491982225656878,0.10645285935085,0.0894903944465372,0.629103911583053,"S",9247,13150,"no",0.412867794793946,346.6165,0.0912969372611612,-0.394529171303263,-1.1735293565032,214.450264196886,"Grande"
"CORINALDO",42015,48.6392511569205,0.48716870004207,4754,0.598280098280098,0.497493435187396,0.0756743852948198,0.0561632309633992,0.629720853858785,"C",1190,1263,"no",0.485120260905014,49.2787,-0.908739492234464,0.21849877961482,-0.508309574664758,96.471700755093,"Piccolo"
"CORIO",1094,49.5056652638394,0.504694075752671,3089,0.682295311406578,0.498727735368957,0.0668847691748455,0.057947555843315,0.599443671766342,"N",783,665,"si",0.540745856353591,41.4917,-0.929885068932741,-0.0221722720879948,0.297134062618299,74.448624664692,"Piccolo"
"CORLEONE",82034,45.1514025999414,0.496334669142801,10231,0.554662719390992,0.566527286372896,0.0860941353061006,0.0153455185221386,0.636617749825297,"S",1663,1806,"no",0.479388872874027,229.4546,-0.499372865782995,0.769806553447637,-0.790982123688639,44.5883412230568,"Medio"
"CORLETO MONFORTE",65048,51.1746361746362,0.482328482328482,481,0.571428571428571,0.421052631578947,0.139588100686499,0.0415800415800416,0.723684210526316,"S",115,97,"si",0.542452830188679,58.9663,2.67107691369576,0.128728327454076,0.806053995592996,8.15720165586106,"Micro"
"CORLETO PERTICARA",76029,48.22390645301,0.506279774794283,2309,0.543414634146342,0.511424404472533,0.0865337870685464,0.0450411433521005,0.62882096069869,"S",424,487,"no",0.465422612513721,89.3392,-1.09078403828255,0.792756562820249,-1.16167358667122,25.8453176209324,"Micro"
"CORMANO",15086,45.4484188198997,0.483079444658697,20744,0.553646744162123,0.431105047748977,0.0990568835636752,0.131074045507135,0.596099789177793,"N",4606,5414,"no",0.459680638722555,4.4733,-0.502353391480527,-0.465298416892665,0.634285382390265,4637.29237922786,"Grande"
"CORMONS",31002,50.6544628920108,0.472257698311338,7047,0.574473754329869,0.416178565774893,0.0978312490106063,0.0581807861501348,0.609090909090909,"N",1988,1709,"si",0.537733297268055,35.0849,-0.304513473275708,-0.23504734958848,0.321321962323949,200.855638750574,"Medio"
"CORNA IMAGNA",16082,44.3878656554713,0.520043336944745,923,0.810810810810811,0.571611253196931,0.0575447570332481,0.106175514626219,0.616541353383459,"N",265,137,"si",0.659203980099503,4.5017,-0.336690051418644,0.192289512651603,0.993218097015974,205.033653952951,"Micro"
"CORNALBA",16249,50.4163934426229,0.527868852459016,305,0.842696629213483,0.597826086956522,0.0471014492753623,0.0229508196721311,0.565217391304348,"N",123,43,"si",0.740963855421687,9.2505,0.876279515637401,-0.930283239371673,0.495394406873765,32.9711907464461,"Micro"
"CORNALE E BASTIDA",18191,49.213567839196,0.508793969849246,796,0.687002652519894,0.477678571428571,0.0833333333333333,0.108040201005025,0.573863636363636,"N",208,161,"si",0.563685636856369,3.8217,-0.980578230922239,-0.487047242701812,-0.976185742994738,208.284271397546,"Micro"
"CORNAREDO",15087,46.2379273710643,0.490583349430172,20708,0.57378703109236,0.404385915964511,0.103175046035377,0.0733050028974309,0.60959595959596,"N",5184,5722,"no",0.475334678158812,11.0674,-0.601810534734144,-0.647230550139847,0.720589884337813,1871.08083199306,"Grande"
"CORNATE D'ADDA",108053,44.8868440233236,0.502277696793003,10976,0.62357846853677,0.487293176165243,0.0758083702822537,0.096118804664723,0.609230769230769,"N",2678,2451,"si",0.522129069994151,13.8153,-1.19140561324462,0.00788836337826627,0.11752860237532,794.48148067722,"Medio"
"CORNEDO ALL'ISARCO/KARNEID",21023,42.4686131386861,0.498394160583942,3425,NA,0.445903905979952,0.0428620808848946,0.0764963503649635,0.334975369458128,"N",480,478,"si",0.501043841336117,40.6107,-1.19657715885581,0.410587680976408,-0.45574145100011,84.3373790651232,"Piccolo"
"CORNEDO VICENTINO",24034,45.6778936570354,0.507095229953838,11698,0.759265332896031,0.483701575349252,0.07658773407312,0.0753120191485724,0.585230146686899,"N",3771,1961,"si",0.657885554780181,23.5599,-1.13040139335509,0.357881879682337,0.340242347112739,496.521632095213,"Medio"
"CORNEGLIANO LAUDENSE",98021,45.7290434782609,0.487304347826087,2875,0.678100263852243,0.424364663170633,0.110125050423558,0.080695652173913,0.574285714285714,"N",879,614,"si",0.588747488278634,5.7,-0.489513312461749,-0.268725280123849,0.759988015247238,504.385964912281,"Piccolo"
"CORNELIANO D'ALBA",4072,45.7704387990762,0.493302540415704,2165,0.722846441947566,0.494805904866047,0.0628758884636413,0.0965357967667436,0.55863539445629,"N",616,406,"si",0.602739726027397,10.0872,-0.858377762742272,0.0370539968230688,-0.729890187308944,214.628440003172,"Micro"
"CORNIGLIO",34012,53.8295711060948,0.526523702031603,1772,0.677348066298343,0.55637707948244,0.0696241528034504,0.0451467268623025,0.624641833810888,"N",585,335,"si",0.635869565217391,165.6975,-0.421394012030254,-0.342433671037205,0.492262187807355,10.6941866956351,"Micro"
"CORNO DI ROSAZZO",30030,48.8024453024453,0.491956241956242,3108,0.726256983240223,0.463405797101449,0.0717391304347826,0.0643500643500644,0.500831946755408,"N",1053,595,"si",0.638956310679612,12.6215,-0.942558914318602,0.321712115740203,-0.19068250280406,246.24648417383,"Piccolo"
"CORNO GIOVINE",98022,46.700176366843,0.485890652557319,1134,0.719924812030075,0.48042328042328,0.0920634920634921,0.104056437389771,0.506493506493506,"N",312,208,"si",0.6,9.9387,-0.542290553757532,0.0123033256591553,0.997100757766183,114.099429502852,"Micro"
"CORNOVECCHIO",98023,52.5897435897436,0.523076923076923,195,0.881889763779528,0.574712643678161,0.0459770114942529,0.0564102564102564,0.403846153846154,"N",76,29,"si",0.723809523809524,6.5317,2.22804961098904,-0.347574344143389,2.02322891083193,29.8544023761042,"Micro"
"CORNUDA",26023,45.9501063307705,0.495010633077049,6113,0.718295569834292,0.467082035306334,0.0866043613707165,0.168984132177327,0.577369439071567,"N",1773,1055,"si",0.626944837340877,12.5268,-1.15885791085304,0.204001837251199,-0.273841606113705,487.993741418399,"Medio"
"CORREGGIO",35020,45.1848222786417,0.493692478578229,25208,0.40457956808087,0.443765107351059,0.106497938290914,0.107862583306887,0.6460027100271,"N",4355,8823,"no",0.330475034147822,77.5095,-0.494828850190297,-0.364627216356216,0.669046618598543,325.224649881627,"Grande"
"CORREZZANA",108022,42.8379214351995,0.499536034642747,3233,0.719631901840491,0.379151943462898,0.134275618374558,0.0482523971543458,0.590651558073654,"N",1099,688,"si",0.61499720201455,2.506,-1.49090830578943,0.474722076826513,1.40912969245636,1290.10375099761,"Piccolo"
"CORREZZOLA",28035,47.9684615384615,0.512307692307692,5200,0.759273277819833,0.567279982265573,0.0532032808689869,0.0834615384615385,0.496527777777778,"N",1605,774,"si",0.674653215636822,42.3258,-0.723714212191876,0.108180065258623,-0.741853155094104,122.856508323528,"Medio"
"CORRIDO",13077,42.6780258519389,0.497062279670975,851,0.822102425876011,0.54557463672391,0.047556142668428,0.0481786133960047,0.46875,"N",256,100,"si",0.719101123595506,6.1917,2.02170360165766,0.0911922475591869,3.13935608501896,137.442059531308,"Micro"
"CORRIDONIA",43015,45.8626794258373,0.491455912508544,14630,0.625069252077562,0.5,0.0991561181434599,0.0926179084073821,0.553385416666667,"C",3715,3287,"si",0.530562696372465,61.9643,-1.15904136380509,0.304966336614375,-0.75672217121312,236.103691964567,"Medio"
"CORROPOLI",67021,44.9771126760563,0.490610328638498,5112,0.600913242009132,0.466348448687351,0.0997613365155131,0.110915492957746,0.571574642126789,"S",1119,1074,"si",0.510259917920657,22.1135,-0.973871070285973,0.203372872064019,-0.845534032150204,231.171004137744,"Medio"
"CORSANO",75024,45.8556233996455,0.49399251526492,5077,0.37984496124031,0.51875,0.106465517241379,0.0159543037226709,0.691358024691358,"S",818,1544,"no",0.346316680779001,9.1123,-0.717640754706225,0.778709492603926,-0.54678976664011,557.159004861561,"Medio"
"CORSICO",15093,46.40935031994,0.482215945120194,34694,0.557370491366091,0.44521190735388,0.106535530613011,0.182019945811956,0.608096573588587,"N",6738,7974,"no",0.457993474714519,5.366,-0.341553714064715,-0.773416777562738,-0.21042351042196,6465.52366753634,"Grande"
"CORSIONE",5044,48.6822916666667,0.515625,192,0.530120481927711,0.425925925925926,0.0987654320987654,0.125,0.725806451612903,"N",37,51,"no",0.420454545454545,5.0824,2.11642317323398,-0.63097260067296,1.62486120997321,37.7774279867779,"Micro"
"CORTACCIA SULLA STRADA DEL VINO/KURTATSCH AN DER WEINSTRAßE",21024,43.619623655914,0.490143369175627,2232,NA,0.363730569948187,0.0528497409326425,0.0645161290322581,0.395555555555556,"N",254,342,"no",0.426174496644295,29.2677,-1.07529460340586,0.943478092844514,0.841705125975851,76.261544296272,"Micro"
"CORTALE",79034,50.8683351468988,0.47714907508161,1838,0.428381962864721,0.471229557843731,0.105996365838886,0.0386289445048966,0.710261569416499,"S",221,518,"no",0.299052774018945,30.0099,1.2411166955087,-0.756517950584958,-0.293129353847678,61.2464553364057,"Micro"
"CORTANDONE",5045,49.8176100628931,0.487421383647799,318,0.647058823529412,0.472527472527473,0.113553113553114,0.116352201257862,0.590909090909091,"N",80,60,"si",0.571428571428571,5.0231,0.716521678199389,-0.83400082209143,1.04201070522751,63.3075192610141,"Micro"
"CORTANZE",5046,46.8125,0.5078125,256,0.603305785123967,0.519607843137255,0.0588235294117647,0.1640625,0.625,"N",60,62,"no",0.491803278688525,4.4766,1.79270873158088,-0.96249407208935,2.1526437402948,57.1862574275119,"Micro"
"CORTAZZONE",5047,48.9966216216216,0.506756756756757,592,0.605095541401274,0.44100580270793,0.0735009671179884,0.0861486486486486,0.619047619047619,"N",161,137,"si",0.540268456375839,10.322,0.62537913824197,-0.73795489961775,1.47290946087581,57.3532261189692,"Micro"
